StartDate,FacilityLongName,numvisits,year,week,month,month.year
2016-05-21,Lions Gate Hospital,187,2016,385,05,05-16
2016-05-22,Lions Gate Hospital,183,2016,386,05,05-16
2016-05-23,Lions Gate Hospital,180,2016,386,05,05-16
2016-05-24,Lions Gate Hospital,188,2016,386,05,05-16
2016-05-25,Lions Gate Hospital,162,2016,386,05,05-16
2016-05-26,Lions Gate Hospital,158,2016,386,05,05-16
2016-05-27,Lions Gate Hospital,185,2016,386,05,05-16
2016-05-28,Lions Gate Hospital,146,2016,386,05,05-16
2016-05-29,Lions Gate Hospital,184,2016,387,05,05-16
2016-05-30,Lions Gate Hospital,217,2016,387,05,05-16
2016-05-31,Lions Gate Hospital,179,2016,387,05,05-16
2016-06-01,Lions Gate Hospital,177,2016,387,06,06-16
2016-06-02,Lions Gate Hospital,193,2016,387,06,06-16
2016-06-03,Lions Gate Hospital,199,2016,387,06,06-16
2016-06-04,Lions Gate Hospital,170,2016,387,06,06-16
2016-06-05,Lions Gate Hospital,169,2016,388,06,06-16
2016-06-06,Lions Gate Hospital,210,2016,388,06,06-16
2016-06-07,Lions Gate Hospital,178,2016,388,06,06-16
2016-06-08,Lions Gate Hospital,181,2016,388,06,06-16
2016-06-09,Lions Gate Hospital,183,2016,388,06,06-16
2016-06-10,Lions Gate Hospital,197,2016,388,06,06-16
2016-06-11,Lions Gate Hospital,161,2016,388,06,06-16
2016-06-12,Lions Gate Hospital,178,2016,389,06,06-16
2016-06-13,Lions Gate Hospital,198,2016,389,06,06-16
2016-06-14,Lions Gate Hospital,199,2016,389,06,06-16
2016-06-15,Lions Gate Hospital,162,2016,389,06,06-16
2016-06-16,Lions Gate Hospital,165,2016,389,06,06-16
2016-06-17,Lions Gate Hospital,186,2016,389,06,06-16
2016-06-18,Lions Gate Hospital,163,2016,389,06,06-16
2016-06-19,Lions Gate Hospital,178,2016,390,06,06-16
2016-06-20,Lions Gate Hospital,197,2016,390,06,06-16
2016-06-21,Lions Gate Hospital,182,2016,390,06,06-16
2016-06-22,Lions Gate Hospital,177,2016,390,06,06-16
2016-06-23,Lions Gate Hospital,171,2016,390,06,06-16
2016-06-24,Lions Gate Hospital,172,2016,390,06,06-16
2016-06-25,Lions Gate Hospital,164,2016,390,06,06-16
2016-06-26,Lions Gate Hospital,172,2016,391,06,06-16
2016-06-27,Lions Gate Hospital,187,2016,391,06,06-16
2016-06-28,Lions Gate Hospital,172,2016,391,06,06-16
2016-06-29,Lions Gate Hospital,171,2016,391,06,06-16
2016-06-30,Lions Gate Hospital,196,2016,391,06,06-16
2016-07-01,Lions Gate Hospital,170,2016,391,07,07-16
2016-07-02,Lions Gate Hospital,180,2016,391,07,07-16
2016-07-03,Lions Gate Hospital,167,2016,392,07,07-16
2016-07-04,Lions Gate Hospital,187,2016,392,07,07-16
2016-07-05,Lions Gate Hospital,170,2016,392,07,07-16
2016-07-06,Lions Gate Hospital,181,2016,392,07,07-16
2016-07-07,Lions Gate Hospital,160,2016,392,07,07-16
2016-07-08,Lions Gate Hospital,172,2016,392,07,07-16
2016-07-09,Lions Gate Hospital,204,2016,392,07,07-16
2016-07-10,Lions Gate Hospital,169,2016,393,07,07-16
2016-07-11,Lions Gate Hospital,212,2016,393,07,07-16
2016-07-12,Lions Gate Hospital,184,2016,393,07,07-16
2016-07-13,Lions Gate Hospital,170,2016,393,07,07-16
2016-07-14,Lions Gate Hospital,167,2016,393,07,07-16
2016-07-15,Lions Gate Hospital,159,2016,393,07,07-16
2016-07-16,Lions Gate Hospital,189,2016,393,07,07-16
2016-07-17,Lions Gate Hospital,188,2016,394,07,07-16
2016-07-18,Lions Gate Hospital,202,2016,394,07,07-16
2016-07-19,Lions Gate Hospital,172,2016,394,07,07-16
2016-07-20,Lions Gate Hospital,186,2016,394,07,07-16
2016-07-21,Lions Gate Hospital,193,2016,394,07,07-16
2016-07-22,Lions Gate Hospital,192,2016,394,07,07-16
2016-07-23,Lions Gate Hospital,173,2016,394,07,07-16
2016-07-24,Lions Gate Hospital,182,2016,395,07,07-16
2016-07-25,Lions Gate Hospital,191,2016,395,07,07-16
2016-07-26,Lions Gate Hospital,164,2016,395,07,07-16
2016-07-27,Lions Gate Hospital,178,2016,395,07,07-16
2016-07-28,Lions Gate Hospital,177,2016,395,07,07-16
2016-07-29,Lions Gate Hospital,163,2016,395,07,07-16
2016-07-30,Lions Gate Hospital,161,2016,395,07,07-16
2016-07-31,Lions Gate Hospital,200,2016,396,07,07-16
2016-08-01,Lions Gate Hospital,191,2016,396,08,08-16
2016-08-02,Lions Gate Hospital,177,2016,396,08,08-16
2016-08-03,Lions Gate Hospital,179,2016,396,08,08-16
2016-08-04,Lions Gate Hospital,175,2016,396,08,08-16
2016-08-05,Lions Gate Hospital,170,2016,396,08,08-16
2016-08-06,Lions Gate Hospital,170,2016,396,08,08-16
2016-08-07,Lions Gate Hospital,201,2016,397,08,08-16
2016-08-08,Lions Gate Hospital,178,2016,397,08,08-16
2016-08-09,Lions Gate Hospital,179,2016,397,08,08-16
2016-08-10,Lions Gate Hospital,186,2016,397,08,08-16
2016-08-11,Lions Gate Hospital,173,2016,397,08,08-16
2016-08-12,Lions Gate Hospital,173,2016,397,08,08-16
2016-08-13,Lions Gate Hospital,187,2016,397,08,08-16
2016-08-14,Lions Gate Hospital,168,2016,398,08,08-16
2016-08-15,Lions Gate Hospital,183,2016,398,08,08-16
2016-08-16,Lions Gate Hospital,184,2016,398,08,08-16
2016-08-17,Lions Gate Hospital,167,2016,398,08,08-16
2016-08-18,Lions Gate Hospital,185,2016,398,08,08-16
2016-08-19,Lions Gate Hospital,196,2016,398,08,08-16
2016-08-20,Lions Gate Hospital,163,2016,398,08,08-16
2016-08-21,Lions Gate Hospital,170,2016,399,08,08-16
2016-08-22,Lions Gate Hospital,196,2016,399,08,08-16
2016-08-23,Lions Gate Hospital,159,2016,399,08,08-16
2016-08-24,Lions Gate Hospital,183,2016,399,08,08-16
2016-08-25,Lions Gate Hospital,174,2016,399,08,08-16
2016-08-26,Lions Gate Hospital,193,2016,399,08,08-16
2016-08-27,Lions Gate Hospital,178,2016,399,08,08-16
2016-08-28,Lions Gate Hospital,163,2016,400,08,08-16
2016-08-29,Lions Gate Hospital,204,2016,400,08,08-16
2016-08-30,Lions Gate Hospital,175,2016,400,08,08-16
2016-08-31,Lions Gate Hospital,177,2016,400,08,08-16
2016-09-01,Lions Gate Hospital,171,2016,400,09,09-16
2016-09-02,Lions Gate Hospital,180,2016,400,09,09-16
2016-09-03,Lions Gate Hospital,163,2016,400,09,09-16
2016-09-04,Lions Gate Hospital,177,2016,401,09,09-16
2016-09-05,Lions Gate Hospital,163,2016,401,09,09-16
2016-09-06,Lions Gate Hospital,193,2016,401,09,09-16
2016-09-07,Lions Gate Hospital,164,2016,401,09,09-16
2016-09-08,Lions Gate Hospital,199,2016,401,09,09-16
2016-09-09,Lions Gate Hospital,181,2016,401,09,09-16
2016-09-10,Lions Gate Hospital,190,2016,401,09,09-16
2016-09-11,Lions Gate Hospital,206,2016,402,09,09-16
2016-09-12,Lions Gate Hospital,171,2016,402,09,09-16
2016-09-13,Lions Gate Hospital,146,2016,402,09,09-16
2016-09-14,Lions Gate Hospital,190,2016,402,09,09-16
2016-09-15,Lions Gate Hospital,165,2016,402,09,09-16
2016-09-16,Lions Gate Hospital,184,2016,402,09,09-16
2016-09-17,Lions Gate Hospital,162,2016,402,09,09-16
2016-09-18,Lions Gate Hospital,190,2016,403,09,09-16
2016-09-19,Lions Gate Hospital,181,2016,403,09,09-16
2016-09-20,Lions Gate Hospital,169,2016,403,09,09-16
2016-09-21,Lions Gate Hospital,172,2016,403,09,09-16
2016-09-22,Lions Gate Hospital,164,2016,403,09,09-16
2016-09-23,Lions Gate Hospital,168,2016,403,09,09-16
2016-09-24,Lions Gate Hospital,187,2016,403,09,09-16
2016-09-25,Lions Gate Hospital,186,2016,404,09,09-16
2016-09-26,Lions Gate Hospital,174,2016,404,09,09-16
2016-09-27,Lions Gate Hospital,157,2016,404,09,09-16
2016-09-28,Lions Gate Hospital,184,2016,404,09,09-16
2016-09-29,Lions Gate Hospital,166,2016,404,09,09-16
2016-09-30,Lions Gate Hospital,184,2016,404,09,09-16
2016-10-01,Lions Gate Hospital,172,2016,404,10,10-16
2016-10-02,Lions Gate Hospital,178,2016,405,10,10-16
2016-10-03,Lions Gate Hospital,134,2016,405,10,10-16
2016-10-04,Lions Gate Hospital,144,2016,405,10,10-16
2016-10-05,Lions Gate Hospital,158,2016,405,10,10-16
2016-10-06,Lions Gate Hospital,150,2016,405,10,10-16
2016-10-07,Lions Gate Hospital,153,2016,405,10,10-16
2016-10-08,Lions Gate Hospital,169,2016,405,10,10-16
2016-10-09,Lions Gate Hospital,167,2016,406,10,10-16
2016-10-10,Lions Gate Hospital,183,2016,406,10,10-16
2016-10-11,Lions Gate Hospital,180,2016,406,10,10-16
2016-10-12,Lions Gate Hospital,153,2016,406,10,10-16
2016-10-13,Lions Gate Hospital,169,2016,406,10,10-16
2016-10-14,Lions Gate Hospital,147,2016,406,10,10-16
2016-10-15,Lions Gate Hospital,168,2016,406,10,10-16
2016-10-16,Lions Gate Hospital,159,2016,407,10,10-16
2016-10-17,Lions Gate Hospital,149,2016,407,10,10-16
2016-10-18,Lions Gate Hospital,163,2016,407,10,10-16
2016-10-19,Lions Gate Hospital,148,2016,407,10,10-16
2016-10-20,Lions Gate Hospital,162,2016,407,10,10-16
2016-10-21,Lions Gate Hospital,160,2016,407,10,10-16
2016-10-22,Lions Gate Hospital,168,2016,407,10,10-16
2016-10-23,Lions Gate Hospital,188,2016,408,10,10-16
2016-10-24,Lions Gate Hospital,180,2016,408,10,10-16
2016-10-25,Lions Gate Hospital,157,2016,408,10,10-16
2016-10-26,Lions Gate Hospital,148,2016,408,10,10-16
2016-10-27,Lions Gate Hospital,170,2016,408,10,10-16
2016-10-28,Lions Gate Hospital,163,2016,408,10,10-16
2016-10-29,Lions Gate Hospital,165,2016,408,10,10-16
2016-10-30,Lions Gate Hospital,159,2016,409,10,10-16
2016-10-31,Lions Gate Hospital,166,2016,409,10,10-16
2016-11-01,Lions Gate Hospital,181,2016,409,11,11-16
2016-11-02,Lions Gate Hospital,164,2016,409,11,11-16
2016-11-03,Lions Gate Hospital,166,2016,409,11,11-16
2016-11-04,Lions Gate Hospital,163,2016,409,11,11-16
2016-11-05,Lions Gate Hospital,156,2016,409,11,11-16
2016-11-06,Lions Gate Hospital,191,2016,410,11,11-16
2016-11-07,Lions Gate Hospital,194,2016,410,11,11-16
2016-11-08,Lions Gate Hospital,159,2016,410,11,11-16
2016-11-09,Lions Gate Hospital,164,2016,410,11,11-16
2016-11-10,Lions Gate Hospital,169,2016,410,11,11-16
2016-11-11,Lions Gate Hospital,172,2016,410,11,11-16
2016-11-12,Lions Gate Hospital,184,2016,410,11,11-16
2016-11-13,Lions Gate Hospital,156,2016,411,11,11-16
2016-11-14,Lions Gate Hospital,147,2016,411,11,11-16
2016-11-15,Lions Gate Hospital,151,2016,411,11,11-16
2016-11-16,Lions Gate Hospital,155,2016,411,11,11-16
2016-11-17,Lions Gate Hospital,159,2016,411,11,11-16
2016-11-18,Lions Gate Hospital,167,2016,411,11,11-16
2016-11-19,Lions Gate Hospital,180,2016,411,11,11-16
2016-11-20,Lions Gate Hospital,179,2016,412,11,11-16
2016-11-21,Lions Gate Hospital,171,2016,412,11,11-16
2016-11-22,Lions Gate Hospital,185,2016,412,11,11-16
2016-11-23,Lions Gate Hospital,164,2016,412,11,11-16
2016-11-24,Lions Gate Hospital,150,2016,412,11,11-16
2016-11-25,Lions Gate Hospital,159,2016,412,11,11-16
2016-11-26,Lions Gate Hospital,181,2016,412,11,11-16
2016-11-27,Lions Gate Hospital,153,2016,413,11,11-16
2016-11-28,Lions Gate Hospital,166,2016,413,11,11-16
2016-11-29,Lions Gate Hospital,167,2016,413,11,11-16
2016-11-30,Lions Gate Hospital,142,2016,413,11,11-16
2016-12-01,Lions Gate Hospital,169,2016,413,12,12-16
2016-12-02,Lions Gate Hospital,167,2016,413,12,12-16
2016-12-03,Lions Gate Hospital,167,2016,413,12,12-16
2016-12-04,Lions Gate Hospital,193,2016,414,12,12-16
2016-12-05,Lions Gate Hospital,160,2016,414,12,12-16
2016-12-06,Lions Gate Hospital,183,2016,414,12,12-16
2016-12-07,Lions Gate Hospital,158,2016,414,12,12-16
2016-12-08,Lions Gate Hospital,148,2016,414,12,12-16
2016-12-09,Lions Gate Hospital,146,2016,414,12,12-16
2016-12-10,Lions Gate Hospital,157,2016,414,12,12-16
2016-12-11,Lions Gate Hospital,175,2016,415,12,12-16
2016-12-12,Lions Gate Hospital,161,2016,415,12,12-16
2016-12-13,Lions Gate Hospital,171,2016,415,12,12-16
2016-12-14,Lions Gate Hospital,137,2016,415,12,12-16
2016-12-15,Lions Gate Hospital,153,2016,415,12,12-16
2016-12-16,Lions Gate Hospital,159,2016,415,12,12-16
2016-12-17,Lions Gate Hospital,174,2016,415,12,12-16
2016-12-18,Lions Gate Hospital,178,2016,416,12,12-16
2016-12-19,Lions Gate Hospital,171,2016,416,12,12-16
2016-12-20,Lions Gate Hospital,172,2016,416,12,12-16
2016-12-21,Lions Gate Hospital,177,2016,416,12,12-16
2016-12-22,Lions Gate Hospital,164,2016,416,12,12-16
2016-12-23,Lions Gate Hospital,186,2016,416,12,12-16
2016-12-24,Lions Gate Hospital,194,2016,416,12,12-16
2016-12-25,Lions Gate Hospital,198,2016,417,12,12-16
2016-12-26,Lions Gate Hospital,187,2016,417,12,12-16
2016-12-27,Lions Gate Hospital,196,2016,417,12,12-16
2016-12-28,Lions Gate Hospital,178,2016,417,12,12-16
2016-12-29,Lions Gate Hospital,190,2016,417,12,12-16
2016-12-30,Lions Gate Hospital,219,2016,417,12,12-16
2016-12-31,Lions Gate Hospital,198,2016,417,12,12-16
2017-01-01,Lions Gate Hospital,188,2017,418,01,01-17
2017-01-02,Lions Gate Hospital,194,2017,418,01,01-17
2017-01-03,Lions Gate Hospital,192,2017,418,01,01-17
2017-01-04,Lions Gate Hospital,189,2017,418,01,01-17
2017-01-05,Lions Gate Hospital,164,2017,418,01,01-17
2017-01-06,Lions Gate Hospital,187,2017,418,01,01-17
2017-01-07,Lions Gate Hospital,181,2017,418,01,01-17
2017-01-08,Lions Gate Hospital,166,2017,419,01,01-17
2017-01-09,Lions Gate Hospital,175,2017,419,01,01-17
2017-01-10,Lions Gate Hospital,186,2017,419,01,01-17
2017-01-11,Lions Gate Hospital,168,2017,419,01,01-17
2017-01-12,Lions Gate Hospital,156,2017,419,01,01-17
2017-01-13,Lions Gate Hospital,154,2017,419,01,01-17
2017-01-14,Lions Gate Hospital,170,2017,419,01,01-17
2017-01-15,Lions Gate Hospital,197,2017,420,01,01-17
2017-01-16,Lions Gate Hospital,191,2017,420,01,01-17
2017-01-17,Lions Gate Hospital,179,2017,420,01,01-17
2017-01-18,Lions Gate Hospital,187,2017,420,01,01-17
2017-01-19,Lions Gate Hospital,177,2017,420,01,01-17
2017-01-20,Lions Gate Hospital,197,2017,420,01,01-17
2017-01-21,Lions Gate Hospital,197,2017,420,01,01-17
2017-01-22,Lions Gate Hospital,186,2017,421,01,01-17
2017-01-23,Lions Gate Hospital,191,2017,421,01,01-17
2017-01-24,Lions Gate Hospital,146,2017,421,01,01-17
2017-01-25,Lions Gate Hospital,138,2017,421,01,01-17
2017-01-26,Lions Gate Hospital,174,2017,421,01,01-17
2017-01-27,Lions Gate Hospital,171,2017,421,01,01-17
2017-01-28,Lions Gate Hospital,177,2017,421,01,01-17
2017-01-29,Lions Gate Hospital,161,2017,422,01,01-17
2017-01-30,Lions Gate Hospital,176,2017,422,01,01-17
2017-01-31,Lions Gate Hospital,179,2017,422,01,01-17
2017-02-01,Lions Gate Hospital,141,2017,422,02,02-17
2017-02-02,Lions Gate Hospital,147,2017,422,02,02-17
2017-02-03,Lions Gate Hospital,184,2017,422,02,02-17
2017-02-04,Lions Gate Hospital,176,2017,422,02,02-17
2017-02-05,Lions Gate Hospital,174,2017,423,02,02-17
2017-02-06,Lions Gate Hospital,183,2017,423,02,02-17
2017-02-07,Lions Gate Hospital,157,2017,423,02,02-17
2017-02-08,Lions Gate Hospital,174,2017,423,02,02-17
2017-02-09,Lions Gate Hospital,151,2017,423,02,02-17
2017-02-10,Lions Gate Hospital,147,2017,423,02,02-17
2017-02-11,Lions Gate Hospital,170,2017,423,02,02-17
2017-02-12,Lions Gate Hospital,183,2017,424,02,02-17
2017-02-13,Lions Gate Hospital,187,2017,424,02,02-17
2017-02-14,Lions Gate Hospital,155,2017,424,02,02-17
2017-02-15,Lions Gate Hospital,174,2017,424,02,02-17
2017-02-16,Lions Gate Hospital,161,2017,424,02,02-17
2017-02-17,Lions Gate Hospital,196,2017,424,02,02-17
2017-02-18,Lions Gate Hospital,180,2017,424,02,02-17
2017-02-19,Lions Gate Hospital,174,2017,425,02,02-17
2017-02-20,Lions Gate Hospital,189,2017,425,02,02-17
2017-02-21,Lions Gate Hospital,177,2017,425,02,02-17
2017-02-22,Lions Gate Hospital,176,2017,425,02,02-17
2017-02-23,Lions Gate Hospital,181,2017,425,02,02-17
2017-02-24,Lions Gate Hospital,187,2017,425,02,02-17
2017-02-25,Lions Gate Hospital,175,2017,425,02,02-17
2017-02-26,Lions Gate Hospital,214,2017,426,02,02-17
2017-02-27,Lions Gate Hospital,179,2017,426,02,02-17
2017-02-28,Lions Gate Hospital,166,2017,426,02,02-17
2017-03-01,Lions Gate Hospital,186,2017,426,03,03-17
2017-03-02,Lions Gate Hospital,185,2017,426,03,03-17
2017-03-03,Lions Gate Hospital,194,2017,426,03,03-17
2017-03-04,Lions Gate Hospital,186,2017,426,03,03-17
2017-03-05,Lions Gate Hospital,171,2017,427,03,03-17
2017-03-06,Lions Gate Hospital,186,2017,427,03,03-17
2017-03-07,Lions Gate Hospital,176,2017,427,03,03-17
2017-03-08,Lions Gate Hospital,165,2017,427,03,03-17
2017-03-09,Lions Gate Hospital,176,2017,427,03,03-17
2017-03-10,Lions Gate Hospital,169,2017,427,03,03-17
2017-03-11,Lions Gate Hospital,156,2017,427,03,03-17
2017-03-12,Lions Gate Hospital,172,2017,428,03,03-17
2017-03-13,Lions Gate Hospital,161,2017,428,03,03-17
2017-03-14,Lions Gate Hospital,167,2017,428,03,03-17
2017-03-15,Lions Gate Hospital,159,2017,428,03,03-17
2017-03-16,Lions Gate Hospital,161,2017,428,03,03-17
2017-03-17,Lions Gate Hospital,173,2017,428,03,03-17
2017-03-18,Lions Gate Hospital,178,2017,428,03,03-17
2017-03-19,Lions Gate Hospital,193,2017,429,03,03-17
2017-03-20,Lions Gate Hospital,178,2017,429,03,03-17
2017-03-21,Lions Gate Hospital,182,2017,429,03,03-17
2017-03-22,Lions Gate Hospital,168,2017,429,03,03-17
2017-03-23,Lions Gate Hospital,170,2017,429,03,03-17
2017-03-24,Lions Gate Hospital,161,2017,429,03,03-17
2017-03-25,Lions Gate Hospital,181,2017,429,03,03-17
2017-03-26,Lions Gate Hospital,177,2017,430,03,03-17
2017-03-27,Lions Gate Hospital,178,2017,430,03,03-17
2017-03-28,Lions Gate Hospital,150,2017,430,03,03-17
2017-03-29,Lions Gate Hospital,155,2017,430,03,03-17
2017-03-30,Lions Gate Hospital,162,2017,430,03,03-17
2017-03-31,Lions Gate Hospital,176,2017,430,03,03-17
2017-04-01,Lions Gate Hospital,186,2017,430,04,04-17
2017-04-02,Lions Gate Hospital,202,2017,431,04,04-17
2017-04-03,Lions Gate Hospital,192,2017,431,04,04-17
2017-04-04,Lions Gate Hospital,164,2017,431,04,04-17
2017-04-05,Lions Gate Hospital,153,2017,431,04,04-17
2017-04-06,Lions Gate Hospital,165,2017,431,04,04-17
2017-04-07,Lions Gate Hospital,168,2017,431,04,04-17
2017-04-08,Lions Gate Hospital,173,2017,431,04,04-17
2017-04-09,Lions Gate Hospital,176,2017,432,04,04-17
2017-04-10,Lions Gate Hospital,180,2017,432,04,04-17
2017-04-11,Lions Gate Hospital,181,2017,432,04,04-17
2017-04-12,Lions Gate Hospital,156,2017,432,04,04-17
2017-04-13,Lions Gate Hospital,174,2017,432,04,04-17
2017-04-14,Lions Gate Hospital,149,2017,432,04,04-17
2017-04-15,Lions Gate Hospital,166,2017,432,04,04-17
2017-04-16,Lions Gate Hospital,176,2017,433,04,04-17
2017-04-17,Lions Gate Hospital,178,2017,433,04,04-17
2017-04-18,Lions Gate Hospital,169,2017,433,04,04-17
2017-04-19,Lions Gate Hospital,178,2017,433,04,04-17
2017-04-20,Lions Gate Hospital,176,2017,433,04,04-17
2017-04-21,Lions Gate Hospital,172,2017,433,04,04-17
2017-04-22,Lions Gate Hospital,185,2017,433,04,04-17
2017-04-23,Lions Gate Hospital,180,2017,434,04,04-17
2017-04-24,Lions Gate Hospital,180,2017,434,04,04-17
2017-04-25,Lions Gate Hospital,164,2017,434,04,04-17
2017-04-26,Lions Gate Hospital,182,2017,434,04,04-17
2017-04-27,Lions Gate Hospital,170,2017,434,04,04-17
2017-04-28,Lions Gate Hospital,162,2017,434,04,04-17
2017-04-29,Lions Gate Hospital,169,2017,434,04,04-17
2017-04-30,Lions Gate Hospital,185,2017,435,04,04-17
2017-05-01,Lions Gate Hospital,184,2017,435,05,05-17
2017-05-02,Lions Gate Hospital,185,2017,435,05,05-17
2017-05-03,Lions Gate Hospital,157,2017,435,05,05-17
2017-05-04,Lions Gate Hospital,174,2017,435,05,05-17
2017-05-05,Lions Gate Hospital,204,2017,435,05,05-17
2017-05-06,Lions Gate Hospital,179,2017,435,05,05-17
2017-05-07,Lions Gate Hospital,195,2017,436,05,05-17
2017-05-08,Lions Gate Hospital,173,2017,436,05,05-17
2017-05-09,Lions Gate Hospital,179,2017,436,05,05-17
2017-05-10,Lions Gate Hospital,170,2017,436,05,05-17
2017-05-11,Lions Gate Hospital,179,2017,436,05,05-17
2017-05-12,Lions Gate Hospital,164,2017,436,05,05-17
2017-05-13,Lions Gate Hospital,164,2017,436,05,05-17
2017-05-14,Lions Gate Hospital,196,2017,437,05,05-17
2017-05-15,Lions Gate Hospital,187,2017,437,05,05-17
2017-05-16,Lions Gate Hospital,188,2017,437,05,05-17
2017-05-17,Lions Gate Hospital,179,2017,437,05,05-17
2017-05-18,Lions Gate Hospital,181,2017,437,05,05-17
2017-05-19,Lions Gate Hospital,177,2017,437,05,05-17
2017-05-20,Lions Gate Hospital,180,2017,437,05,05-17
2017-05-21,Lions Gate Hospital,204,2017,438,05,05-17
2017-05-22,Lions Gate Hospital,206,2017,438,05,05-17
2017-05-23,Lions Gate Hospital,197,2017,438,05,05-17
2017-05-24,Lions Gate Hospital,176,2017,438,05,05-17
2017-05-25,Lions Gate Hospital,176,2017,438,05,05-17
2017-05-26,Lions Gate Hospital,183,2017,438,05,05-17
2017-05-27,Lions Gate Hospital,184,2017,438,05,05-17
2017-05-28,Lions Gate Hospital,198,2017,439,05,05-17
2017-05-29,Lions Gate Hospital,200,2017,439,05,05-17
2017-05-30,Lions Gate Hospital,163,2017,439,05,05-17
2017-05-31,Lions Gate Hospital,174,2017,439,05,05-17
2017-06-01,Lions Gate Hospital,180,2017,439,06,06-17
2017-06-02,Lions Gate Hospital,166,2017,439,06,06-17
2017-06-03,Lions Gate Hospital,187,2017,439,06,06-17
2017-06-04,Lions Gate Hospital,181,2017,440,06,06-17
2017-06-05,Lions Gate Hospital,195,2017,440,06,06-17
2017-06-06,Lions Gate Hospital,178,2017,440,06,06-17
2017-06-07,Lions Gate Hospital,176,2017,440,06,06-17
2017-06-08,Lions Gate Hospital,155,2017,440,06,06-17
2017-06-09,Lions Gate Hospital,162,2017,440,06,06-17
2017-06-10,Lions Gate Hospital,184,2017,440,06,06-17
2017-06-11,Lions Gate Hospital,202,2017,441,06,06-17
2017-06-12,Lions Gate Hospital,219,2017,441,06,06-17
2017-06-13,Lions Gate Hospital,159,2017,441,06,06-17
2017-06-14,Lions Gate Hospital,162,2017,441,06,06-17
2017-06-15,Lions Gate Hospital,144,2017,441,06,06-17
2017-06-16,Lions Gate Hospital,182,2017,441,06,06-17
2017-06-17,Lions Gate Hospital,156,2017,441,06,06-17
2017-06-18,Lions Gate Hospital,195,2017,442,06,06-17
2017-06-19,Lions Gate Hospital,182,2017,442,06,06-17
2017-06-20,Lions Gate Hospital,186,2017,442,06,06-17
2017-06-21,Lions Gate Hospital,173,2017,442,06,06-17
2017-06-22,Lions Gate Hospital,160,2017,442,06,06-17
2017-06-23,Lions Gate Hospital,160,2017,442,06,06-17
2017-06-24,Lions Gate Hospital,189,2017,442,06,06-17
2017-06-25,Lions Gate Hospital,187,2017,443,06,06-17
2017-06-26,Lions Gate Hospital,181,2017,443,06,06-17
2017-06-27,Lions Gate Hospital,191,2017,443,06,06-17
2017-06-28,Lions Gate Hospital,194,2017,443,06,06-17
2017-06-29,Lions Gate Hospital,181,2017,443,06,06-17
2017-06-30,Lions Gate Hospital,197,2017,443,06,06-17
2017-07-01,Lions Gate Hospital,183,2017,443,07,07-17
2017-07-02,Lions Gate Hospital,199,2017,444,07,07-17
2017-07-03,Lions Gate Hospital,198,2017,444,07,07-17
2017-07-04,Lions Gate Hospital,179,2017,444,07,07-17
2017-07-05,Lions Gate Hospital,170,2017,444,07,07-17
2017-07-06,Lions Gate Hospital,180,2017,444,07,07-17
2017-07-07,Lions Gate Hospital,194,2017,444,07,07-17
2017-07-08,Lions Gate Hospital,186,2017,444,07,07-17
2017-07-09,Lions Gate Hospital,209,2017,445,07,07-17
2017-07-10,Lions Gate Hospital,197,2017,445,07,07-17
2017-07-11,Lions Gate Hospital,180,2017,445,07,07-17
2017-07-12,Lions Gate Hospital,207,2017,445,07,07-17
2017-07-13,Lions Gate Hospital,184,2017,445,07,07-17
2017-07-14,Lions Gate Hospital,167,2017,445,07,07-17
2017-07-15,Lions Gate Hospital,175,2017,445,07,07-17
2017-07-16,Lions Gate Hospital,185,2017,446,07,07-17
2017-07-17,Lions Gate Hospital,169,2017,446,07,07-17
2017-07-18,Lions Gate Hospital,199,2017,446,07,07-17
2017-07-19,Lions Gate Hospital,165,2017,446,07,07-17
2017-07-20,Lions Gate Hospital,189,2017,446,07,07-17
2017-07-21,Lions Gate Hospital,173,2017,446,07,07-17
2017-07-22,Lions Gate Hospital,193,2017,446,07,07-17
2017-07-23,Lions Gate Hospital,190,2017,447,07,07-17
2017-07-24,Lions Gate Hospital,177,2017,447,07,07-17
2017-07-25,Lions Gate Hospital,174,2017,447,07,07-17
2017-07-26,Lions Gate Hospital,176,2017,447,07,07-17
2017-07-27,Lions Gate Hospital,165,2017,447,07,07-17
2017-07-28,Lions Gate Hospital,179,2017,447,07,07-17
2017-07-29,Lions Gate Hospital,171,2017,447,07,07-17
2017-07-30,Lions Gate Hospital,176,2017,448,07,07-17
2017-07-31,Lions Gate Hospital,167,2017,448,07,07-17
2017-08-01,Lions Gate Hospital,167,2017,448,08,08-17
2017-08-02,Lions Gate Hospital,168,2017,448,08,08-17
2017-08-03,Lions Gate Hospital,179,2017,448,08,08-17
2017-08-04,Lions Gate Hospital,176,2017,448,08,08-17
2017-08-05,Lions Gate Hospital,159,2017,448,08,08-17
2017-08-06,Lions Gate Hospital,219,2017,449,08,08-17
2017-08-07,Lions Gate Hospital,170,2017,449,08,08-17
2017-08-08,Lions Gate Hospital,203,2017,449,08,08-17
2017-08-09,Lions Gate Hospital,163,2017,449,08,08-17
2017-08-10,Lions Gate Hospital,165,2017,449,08,08-17
2017-08-11,Lions Gate Hospital,187,2017,449,08,08-17
2017-08-12,Lions Gate Hospital,206,2017,449,08,08-17
2017-08-13,Lions Gate Hospital,181,2017,450,08,08-17
